radboudsource,sourceguid,sourcelabel,targettype
CHEMBL1201538,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201538,INSULIN LISPRO,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1231723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1231723,POLIDOCANOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1255800,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1255800,FIDAXOMICIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1266,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1266,TETRAHYDROZOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL146095,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL146095,GLAFENINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1900528,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1900528,TIOTROPIUM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108110,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108110,THROMBIN,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL22108,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL22108,DIMETHINDENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL238071,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL238071,VINDESINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL24,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL24,ATENOLOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL24778,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL24778,SILODOSIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL325041,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL325041,BORTEZOMIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3301582,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301582,POLATUZUMAB VEDOTIN,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL3707348,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707348,ACALABRUTINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL430,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL430,GEMIFLOXACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL445,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL445,NORTRIPTYLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL460291,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL460291,LACIDIPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL615,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL615,PENICILLIN V,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL893,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL893,DICLOXACILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL898,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL898,DIFLUNISAL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL946,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL946,AZATADINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1167,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1167,SPECTINOMYCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200370,BENZOYL PEROXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201562,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201562,INTERFERON BETA-1A,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201774,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201774,SAPROPTERIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL134,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL134,CLONIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1624,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1624,LEVOTHYROXINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2364655,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364655,EVOLOCUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL3989480,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989480,MAGNESIUM CITRATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3989986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989986,RAVULIZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL493,BROMOCRIPTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL608,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL608,PROBUCOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL611,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL611,TERAZOSIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1043,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1043,DAPSONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200963,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200963,BIMATOPROST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201204,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201204,CEFPIRAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201265,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201265,METHYLPREDNISOLONE HEMISUCCINATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201345,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201345,TETRADECYL SULFURIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1364144,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1364144,METHYLPREDNISOLONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1583,BACAMPICILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1764,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1764,LEVOMEPROMAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2109171,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2109171,DIBOTERMIN ALFA,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL2111112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2111112,VERNAKALANT,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL225071,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL225071,RALTITREXED,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2396661,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2396661,ALPELISIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL294199,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL294199,CAPSAICIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3,NICOTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3301622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301622,GILTERITINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3991432,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3991432,LUTETIUM DOTATATE,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL423,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL423,BETAXOLOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL446061,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL446061,TROLAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL44884,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL44884,ETHAMBUTOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL705,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL705,ALITRETINOIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094,FELBAMATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201748,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201748,CABAZITAXEL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1296,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1296,CEFOTIAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1493,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1493,FLAVOXATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1508,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1508,ESCITALOPRAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1517,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1517,OXYTETRACYCLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL152,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL152,CIDOFOVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL15770,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL15770,SULINDAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL159226,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL159226,MOXISYLYTE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1605,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1605,CEFTIBUTEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105581,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105581,VERALIPRIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL218394,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL218394,BOCEPREVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL237500,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL237500,LINAGLIPTIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL33986,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL33986,BUTORPHANOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL460,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL460,MOLINDONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL925,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL925,TYROSINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL956,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL956,SUPROFEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL11,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL11,IMIPRAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201262,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201262,DIPIVEFRIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201513,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201513,HEPARIN CALCIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligosaccharide
CHEMBL1201828,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201828,ECULIZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1743048,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743048,OBINUTUZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1946170,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1946170,REGORAFENIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL198362,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL198362,RIVAROXABAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108027,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108027,DULAGLUTIDE,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL222863,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL222863,OUABAIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL313972,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL313972,MASOPROCOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3301594,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301594,FOSTEMSAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3707226,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707226,DEFIBROTIDE SODIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL374478,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL374478,RIFAMPIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL383634,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL383634,GLIQUIDONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL45816,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL45816,MIBEFRADIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL960,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL960,LEFLUNOMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1169,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1169,AMINOSALICYLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200951,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200951,FLUPHENAZINE ENANTHATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201064,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201064,FLUOROMETHOLONE ACETATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201723,SINECATECHINS,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL1201724,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201724,POVIDONE-IODINE,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL1201863,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201863,DEXLANSOPRAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1289494,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1289494,TIVOZANIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1331216,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1331216,HYOSCYAMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1384,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1384,KANAMYCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1450,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1450,ATOVAQUONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1477,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1477,CERIVASTATIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1727,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1727,CEPHALEXIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1731,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1731,MEZLOCILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1743041,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743041,MOGAMULIZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL178,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL178,DAUNORUBICIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108282,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108282,CATRIDECACOG,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL250270,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL250270,LERCANIDIPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL264241,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL264241,ANIDULAFUNGIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL31,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL31,GATIFLOXACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3188267,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3188267,CAPMATINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL360328,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL360328,LORCASERIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL37744,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL37744,ZIMELDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3889654,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3889654,LAROTRECTINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3989751,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989751,NEOMYCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL454446,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL454446,CEFDITOREN PIVOXIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL4559134,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4559134,SELPERCATINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL46516,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL46516,FLUSPIRILENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL622,ETODOLAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL643,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL643,PROMETHAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL679,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL679,EPINEPHRINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL75880,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL75880,PERHEXILINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL847,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL847,OXAMNIQUINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL88,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL88,CYCLOPHOSPHAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL976,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL976,PRAZIQUANTEL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL119423,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL119423,TISOPURINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200374,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200374,EXEMESTANE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1239,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1239,BENZYL BENZOATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1329455,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1329455,MOLSIDOMINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1435,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1435,CEFAZOLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1577,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1577,METHYCLOTHIAZIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105689,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105689,LULICONAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2106988,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2106988,PENAMECILLIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2107067,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107067,TESTOSTERONE UNDECANOATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL472,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL472,GLYBURIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL498,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL498,CHLORPROPAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL539697,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL539697,DABIGATRAN ETEXILATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL93,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL93,ZILEUTON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201336,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201336,FOSPHENYTOIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201583,BEVACIZUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1411979,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1411979,METHAPYRILENE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1428,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1428,NIMODIPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1535,HYDROXYCHLOROQUINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL169901,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL169901,DEBRISOQUIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1742982,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742982,AFLIBERCEPT,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL2105720,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105720,LESINURAD,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2110725,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2110725,VINFLUNINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2362016,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2362016,ARSENIC TRIOXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL276832,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL276832,HYDRALAZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL301265,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL301265,PRAMIPEXOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3545363,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545363,GLECAPREVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL412873,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL412873,SPARTEINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL56367,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL56367,NIMESULIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL567597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL567597,ARTEMISININ,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL584,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL584,NELFINAVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL594,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL594,EMEDASTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL599,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL599,MELOXICAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL6622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6622,ISOSORBIDE DINITRATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL71595,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL71595,HYDROGEN PEROXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL836,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL836,TAMSULOSIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL965,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL965,CARBACHOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1141,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1141,POTASSIUM IODIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1173655,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1173655,AFATINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201293,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201293,ACAMPROSATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201824,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201824,ALGLUCOSIDASE ALFA,http://rdf.ebi.ac.uk/terms/chembl#Enzyme
